Data S1. List of Border Protected Areas,,
WDPAID,NAME,ISO3
555531181,Cmpia Careiului,ROU
555531183,Canaralele Dunării,ROU
555531186,Cefa,ROU
555531192,Cheile Nerei - Beușnița,ROU
555531200,Ciuperceni - Desa,ROU
555531205,Corabia - Turnu Măgurele,ROU
555531206,Coridorul Jiului,ROU
555531210,Crișul Negru,ROU
555531229,Diosig,ROU
555531232,Dumbrăveni - Valea Urluia - Lacul Vederoasa,ROU
555531249,Gura Vedei - Șaica - Slobozia,ROU
555531265,Lunca Inferioară a Crișului Repede,ROU
555531266,Lunca Joasă a Prutului,ROU
555531269,Lunca Mureșului Inferior,ROU
555531270,Lunca Timișului,ROU
555531285,Munții Maramureșului,ROU
555531292,Oltenița - Mostiștea - Chiciu,ROU
555531310,Pădurea Eseschioi - Lacul Bugeac,ROU
555531318,Pădurea Hagieni - Cotul Văii,ROU
555531322,Pădurea Medeleni,ROU
555531333,Pădurea și Valea Canaraua Fetii - Iortmac,ROU
555531334,Pădurea Strmina,ROU
555531346,Păduricea de la Santău,ROU
555531366,Porțile de Fier,ROU
555531373,Rul Prut,ROU
555531374,Rul Tur,ROU
555531382,Sărăturile Jijia Inferioară - Prut,ROU
555531391,Nădab - Socodor - Vărșad,ROU
555531394,Stnca Ștefănești,ROU
555531411,Tisa Superioară,ROU
555531424,Valea Izei și Dealul Solovan,ROU
555533443,Idefjorden,SWE
555533452,Enningdalslven,SWE
555533461,Tresticklan-Boksjn,SWE
555533769,Ritamki,SWE
555533787,Branter i Danoomrdet,SWE
555533794,Billan,SWE
555533795,Danshallmyren,SWE
555533807,Pggontto,SWE
555533808,Aspberget Nygrdsstern,SWE
555533820,Hljan,SWE
555533870,Skarssfjllet,SWE
555533872,Grlven-Vsterdallven,SWE
555533888,Stor-Nrfjllet,SWE
555533964,Storbron,SWE
555534012,Stupsen-Hisjhllan,SWE
555534298,Bjurlven-Korallgrottan,SWE
555534299,Grubbdalen,SWE
555534301,Grberget-Hotagsfjllen,SWE
555534350,Styggdalen-Vargn,SWE
555534356,relven,SWE
555534359,Toskstrmmen (Hrkan alpin),SWE
555534364,Stikkenjukke (Saxn),SWE
555534522,Skalmodal,SWE
555534590,"Guorte, Joesj",SWE
555534616,"Vardo-, Laster- och Fjllfjllen",SWE
555534617,Virisens vattensystem,SWE
555534836,Tornetrsk-Soppero fjllurskog,SWE
555534837,Vadvetjkka,SWE
555534838,Norra Tornetrsk,SWE
555534859,Riekkola-Vlivaara,SWE
555534868,Sulitelma,SWE
555534919,Pltsa,SWE
555534943,Kahtovuoma,SWE
555534964,Laislven,SWE
555535007,Pod Mijo - melišča,SVN
555535009,Pregara - travišča,SVN
555535015,Bela Krajina,SVN
555535031,Metlika,SVN
555535043,Lahinja,SVN
555535080,Haloze - vinorodne,SVN
555535081,Boč - Haloze - Donačka gora,SVN
555535095,Peca,SVN
555535103,Belški potok,SVN
555535112,Obrež,SVN
555535113,Središče ob Dravi - Hraščica,SVN
555535129,Nadiža s pritoki,SVN
555535134,Zgornja Drava s pritoki,SVN
555535137,Kolpa,SVN
555535140,Veliko bukovje,SVN
555535155,Breginjski Stol,SVN
555535170,Slovenska Istra,SVN
555535173,Mura,SVN
555535177,Drava,SVN
555535178,Goričko,SVN
555535179,Zabiče,SVN
555535180,Reka,SVN
555535183,Dolina Vipave,SVN
555535188,Javorniki - Snežnik,SVN
555535190,Matarsko podolje,SVN
555535197,Sečoveljske soline in estuarij Dragonje,SVN
555535199,Debeli Rtič,SVN
555535206,Julijske Alpe,SVN
555535211,"Sušački, Smrdejski in Fabski potok",SVN
555535216,Kočevsko,SVN
555535217,Kamniško - Savinjske Alpe,SVN
555535219,Gorjanci - Radoha,SVN
555535220,Dobrava - Jovsi,SVN
555535226,Kras,SVN
555535235,Karavanke,SVN
555535241,Latorica,SVK
555535262,Horesske luky,SVK
555535264,Borsiansky les,SVK
555535275,Dukla,SVK
555535279,Selestianska stran,SVK
555535280,Kiarovsky mociar,SVK
555535281,Cudeninsky mociar,SVK
555535282,Ipelske hony,SVK
555535284,Raseliniska Oravskej kotliny,SVK
555535291,Bratislavske luhy,SVK
555535294,Cenkov,SVK
555535303,Bokrosske slanisko,SVK
555535317,Dunajske luhy,SVK
555535328,Klokocovske raseliniska,SVK
555535329,Certov,SVK
555535340,Dlhe luky,SVK
555535350,Gajarske aluvium Moravy,SVK
555535373,Vlara,SVK
555535386,Suchohradske aluvium Moravy,SVK
555535390,Kutsky les,SVK
555535393,Horny les,SVK
555535403,V studienkach,SVK
555535406,Cicovske luhy,SVK
555535407,Velkolelsky ostrov,SVK
555535408,Burdov,SVK
555535411,Raseliniska Oravskych Beskyd,SVK
555535412,Pilsko,SVK
555535413,Babia hora,SVK
555535417,Zimnik,SVK
555535432,Morske oko,SVK
555535433,Stinska,SVK
555535434,Danova,SVK
555535443,Jelesna,SVK
555535449,Bukovske vrchy,SVK
555535454,Ulicka,SVK
555535456,Bodrog,SVK
555535475,Aluvium Ipla,SVK
555535479,Dedinska hora,SVK
555535487,Ostrovne lucky,SVK
555535498,Devinska Kobyla,SVK
555535506,Kysucke Beskydy,SVK
555535511,Klucovske rameno,SVK
555535525,Tatry,SVK
555535529,Kacenky,SVK
555535530,Devinske aluvium Moravy,SVK
555535531,Devinske jazero,SVK
555535532,Morava,SVK
555535533,Skalicke aluvium Moravy,SVK
555535545,Milic,SVK
555535547,Kovacske luky,SVK
555535552,Velke osturnianske jazero,SVK
555535553,Male osturnianske jazera,SVK
555535555,Pieniny,SVK
555535558,Cesky zavrt,SVK
555535559,Dolny vrch,SVK
555535563,Kecovske skrapy,SVK
555535565,Domicke skrapy,SVK
555535575,Cerova vrchovina,SVK
555535578,Belezir,SVK
555535580,Pieskovcove chrbty,SVK
555535583,Dalovsky mociar,SVK
555535585,Holubyho kopanice,SVK
555535595,Nebrova,SVK
555535604,Beskyd,SVK
555535608,Dunaj,SVK
555535833,Cuilcagh Mountain,GBR
555535835,Pettigoe Plateau,GBR
555535842,Upper Lough Erne,GBR
555535847,Magheraveely Marl Loughs,GBR
555535848,Slieve Beagh,GBR
555535939,Lough Melvin,GBR
555536006,Cladagh (Swanlinbar) River,GBR
555536098,Moneygal Bog,GBR
555536099,Moninea Bog,GBR
555536202,River Foyle and Tributaries,GBR
555536275,Nemunėlio vidurupis,LTU
555536287,Šakeliškės pievos,LTU
555536288,Dietkauščiznos pievos,LTU
555536294,Birvėtos upės slėnis ties Rimaldiške,LTU
555536295,Dysnos upės slėniai,LTU
555536301,Vilkijos upės slėnis,LTU
555536305,Pabalių miškas ir Švėtės upės slėnis,LTU
555536314,Karšuvos giria,LTU
555536319,Nemuno slėnis ties Kalveliais,LTU
555536320,Nemuno slėnis ties Palėkiais,LTU
555536328,Liubavo kaimo apylinkės,LTU
555536378,Sudėnų pievos,LTU
555536381,Senosios Įpilties apylinkės,LTU
555536383,Baltijos Šventosios upė,LTU
555536390,Krakinio pelkė,LTU
555536411,Dautarų miškas,LTU
555536414,Ventos vidurupis,LTU
555536472,Suvainiškio miškas,LTU
555536477,Gaujos upės slėnis,LTU
555536478,Stakų miškas,LTU
555536500,Ragainės vingis,LTU
555536501,Šereitlaukio miškas,LTU
555536502,Jūros upė žemiau Tauragės,LTU
555536504,Nemuno delta,LTU
555536505,Nemuno upė Rambyno regioniniame parke,LTU
555536506,Šventosios upės slėnis ties Margininkais,LTU
555536510,Luobos upė,LTU
555536513,Adutiškio pelkė,LTU
555536514,Baltasamanės pelkė,LTU
555536525,Gelednės miškas,LTU
555536586,Čepkelių pelkė,LTU
555536587,Merkio upė,LTU
555536591,Dainavos giria,LTU
555536601,Grybingirio miškas,LTU
555536612,Neries upė,LTU
555536638,Samanių pelkė,LTU
555536644,Drūkšių ežeras,LTU
555536650,Kalmthoutse Heide,BEL
555536654,"Heesbossen, Vallei van Marke en Merkske en Ringven met valleigronden langs de Heerlese Loop",BEL
555536655,"Vennen, heiden en moerassen rond Turnhout",BEL
555536656,"Valleigebied van de Kleine Nete met brongebieden, moerassen en heiden",BEL
555536663,"Hageven met Dommelvallei, Beverbeekse Heide, Warmbeek en Wateringen",BEL
555536664,Abeek met aangrenzende moerasgebieden,BEL
555536667,Plateau van Caestert met hellingbossen en mergelgrotten.,BEL
555536668,Uiterwaarden langs de Limburgse Maas met Vijverbroek,BEL
555536670,Voerstreek,BEL
555536672,Overgang Kempen-Haspengouw,BEL
555536674,Bossen en heiden van zandig Vlaanderen: oostelijk deel,BEL
555536675,Schelde- en Durmeëstuarium van de Nederlandse grens tot Gent,BEL
555536684,Duingebieden inclusief Ijzermonding en Zwin.,BEL
555536685,Polders,BEL
555536686,Westvlaams Heuvelland,BEL
555536726,Trou aux Feuilles,BEL
555536854,Vallée du Ruisseau d'Alisse,BEL
555536870,Vallée de l'Our de Ouren a Wallendorf Pont,LUX
555536871,Vallée de la Tretterbaach,LUX
555536873,Vallée supérieure de la Wiltz,LUX
555536875,Vallée supérieure de la Sûre / Lac du barrage,LUX
555536878,Vallée de l'Ernz noire / Beaufort / Berdorf,LUX
555536879,Vallée de l'Attert de la frontière à Useldange,LUX
555536883,Vallée de la Sûre inférieure,LUX
555536884,Vallée de la Mamer et de l'Eisch,LUX
555536886,Vallée de la Syre de Manternach à Fielsmillen,LUX
555536888,Machtum - Pellembierg / Froumbierg / Greivenmaacherbierg,LUX
555536892,Differdange Est - Prenzebierg / Anciennes mines et Carrières,LUX
555536893,Région de la Moselle supérieure,LUX
555536894,Esch-sur-Alzette Sud-est - Anciennes minières / Ellegronn,LUX
555536895,Dudelange Haard,LUX
555536896,Dudelange - Ginzebierg,LUX
555536897,Wilwerdange - Conzefenn,LUX
555536898,Wasserbillig - Carrière de dolomie,LUX
555536899,Schimpach - Carrières de Schimpach,LUX
555536900,Perlé - Ancienne ardoisières,LUX
555536901,Troisvierges - Cornelysmillen,LUX
555536902,Hoffelt - Kaleburn,LUX
555536903,Troine/Hoffelt - Sporbaach,LUX
555536907,Fingig - Reifelswenkel,LUX
555536910,Leitrange - Heischel,LUX
555536911,Grass - Moukebrill,LUX
555536916,Massif forestier du Waal,LUX
555536921,Engbertsdijksvenen,NLD
555536933,Kempenland-West,NLD
555536937,Maasduinen,NLD
555536938,Brunssummerheide,NLD
555536940,Aamsveen,NLD
555536946,Bergvennen & Brecklenkampse Veld,NLD
555536950,De Bruuk,NLD
555536951,Bunder- en Elsloërbos,NLD
555536952,Canisvliet,NLD
555536970,Noorbeemden & Hoogbos,NLD
555536978,Roerdal,NLD
555536981,Swalmdal,NLD
555536987,Willinks Weust,NLD
555536988,Witte Veen,NLD
555536989,Wooldse Veen,NLD
555536991,Zeldersche Driessen,NLD
555537017,Sint Jansberg,NLD
555537029,Buurserzand & Haaksbergerveen,NLD
555537030,Dinkelland,NLD
555537033,Sint Pietersberg & Jekerdal,NLD
555537034,Weerter- en Budelerbergen & Ringselven,NLD
555537035,"Leenderbos, Groote Heide & De Plateaux",NLD
555537036,Savelsbos,NLD
555537037,Geuldal,NLD
555537040,Brabantse Wal,NLD
555537041,Springendal & Dal van de Mosbeek,NLD
555537044,Grensmaas,NLD
555537053,Regte Heide & Riels Laag,NLD
555537060,Ostrov Pozharevo,BGR
555537062,Srebarna,BGR
555537071,Zapaden Balkan,BGR
555537074,Ponor,BGR
555537075,Ribarnitsi Orsoya,BGR
555537076,Ostrov Ibisha,BGR
555537077,Ostrov do Gorni Tsibar,BGR
555537078,Zlatiyata,BGR
555537085,Kompleks Belenski ostrovi,BGR
555537086,Ostrov Vardim,BGR
555537087,Byala reka,BGR
555537089,Sakar,BGR
555537092,Ribarnitsi Mechka,BGR
555537093,Lomovete,BGR
555537094,Derventski vazvishenia,BGR
555537098,Kompleks Kalimok,BGR
555537101,Harsovska reka,BGR
555537102,Strandzha,BGR
555537108,Suha reka,BGR
555537121,Garvansko blato,BGR
555537122,Blato Malak Preslavets,BGR
555537123,Zapadna Strandzha,BGR
555537124,Ostrov Golya,BGR
555537130,Nikopolsko plato,BGR
555537131,Mesta,BGR
555537133,Slavyanka,BGR
555537137,Svishtovsko-Belenska nizina,BGR
555537145,Ostrov Lakat,BGR
555537152,Rupite,BGR
555537158,Tsibarsko blato,BGR
555537160,Yazovir Ivaylovgrad,BGR
555537166,Ruy,BGR
555537167,Trigrad - Mursalitsa,BGR
555537169,DASOS PAFOU,CYP
555537171,PERIOCHI ATSA - AGIOS THEODOROS,CYP
555537174,FRAGMA ACHNAS,CYP
555537191,POTAMOS PARAMALIOU,CYP
555537201,Třeboňsko,CZE
555537207,Novohradsk hory,CZE
555537209,Šumava,CZE
555537212,Novodomsk rašeliniště - Kovřsk,CZE
555537213,Vchodn Krušn hory,CZE
555537214,Labsk pskovce,CZE
555537216,Jizersk hory,CZE
555537217,Krkonoše,CZE
555537218,Broumovsko,CZE
555537219,Orlick Zhoř,CZE
555537222,Bzeneck Doubrava - Stržnick Pomorav,CZE
555537224,Soutok - Tvrdonicko,CZE
555537226,Plava,CZE
555537229,Podyj,CZE
555537230,Krlick Sněžnk,CZE
555537231,Jesenky,CZE
555537234,Horn Vsacko,CZE
555537237,Heřmansk stav - Odra - Poolš,CZE
555537238,Beskydy,CZE
555537241,Gotteskoog-Gebiet,DEU
555537242,NSG Fröslev-Jardelunder Moor,DEU
555537311,Binnendünen und Wälder bei Altwarp,DEU
555537324,Ueckermünder Heide,DEU
555537368,Rheiderland,DEU
555537379,Randow-Welse-Bruch,DEU
555537400,Schorfheide-Chorin,DEU
555537401,Unteres Odertal,DEU
555537436,Mittlere Oderniederung,DEU
555537461,Vogelschutzgebiet 'Moore und Heiden des westlichen Münsterlandes',DEU
555537488,Vogelschutzgebiet 'Unterer Niederrhein',DEU
555537517,Neißetal,DEU
555537529,Elbtal zwischen Schöna und Mühlberg,DEU
555537534,Muskauer und Neustädter Heide,DEU
555537536,Vogelschutzgebiet 'Schwalm-Nette-Platte mit Grenzwald u. Meinweg',DEU
555537597,Hohwald und Valtenberg,DEU
555537607,Weißeritztäler,DEU
555537608,Osterzgebirgstäler,DEU
555537609,Nationalpark Sächsische Schweiz,DEU
555537610,Linkselbische Fels- und Waldgebiete,DEU
555537622,Zittauer Gebirge,DEU
555537635,Waldgebiete bei Holzhau,DEU
555537636,Erzgebirgskamm bei Deutscheinsiedel,DEU
555537637,Fürstenau,DEU
555537639,Kahleberg und Lugsteingebiet,DEU
555537656,Wälder bei Olbernhau,DEU
555537657,Erzgebirgskamm bei Satzung,DEU
555537671,Westerzgebirge,DEU
555537684,Grünes Band,DEU
555537685,Fichtelberggebiet,DEU
555537692,Elstergebirge,DEU
555537769,Torflohe,DEU
555537771,Moselaue bei Nennig,DEU
555537790,Hammelsberg u. Atzbüsch bei Perl,DEU
555537803,Nied,DEU
555537804,Saar-Nied-Gau,DEU
555537808,Blies,DEU
555537820,Warndt,DEU
555537824,Hornbach und Seitentäler,DEU
555537837,Bickenalbtal,DEU
555537838,Muschelkalkgebiet bei Gersheim und Blieskastel,DEU
555537840,Baumbusch bei Medelsheim,DEU
555537841,NSG Himsklamm,DEU
555537842,Brücker Berg bei Niedergailbach,DEU
555537843,Pfälzerwald,DEU
555537853,Bienwald und Viehstrichwiesen,DEU
555537855,Goldgrund und Daxlander Au,DEU
555537858,Nationalpark Bayerischer Wald,DEU
555537859,Neuburger Altrheine,DEU
555537860,Rheinniederung Elchesheim - Karlsruhe,DEU
555537868,Rheinniederung von der Rench- bis zur Murgmündung,DEU
555537885,Rheinniederung Kehl - Helmlingen,DEU
555537903,Rheinniederung Nonnenweier - Kehl,DEU
555537914,Rheinniederung Sasbach - Wittenweier,DEU
555537920,Salzach und Inn,DEU
555537923,Rheinniederung Breisach - Sasbach mit Limberg,DEU
555537925,Kaiserstuhl,DEU
555537932,Rheinniederung Neuenburg - Breisach,DEU
555537942,Südschwarzwald,DEU
555537943,Wutach und Baaralb,DEU
555537950,Rheinniederung Haltingen - Neuenburg mit Vorbergzone,DEU
555537952,Untersee des Bodensees,DEU
555537958,Geigelstein,DEU
555537959,Naturschutzgebiet 'Östliche Chiemgauer Alpen',DEU
555537960,Tüllinger Berg und Gleusen,DEU
555537961,Konstanzer Bucht des Bodensees,DEU
555537966,Ammergebirge mit Kienberg und Schwarzenberg sowie Falkenstein,DEU
555537969,Mangfallgebirge,DEU
555537970,Nationalpark Berchtesgaden,DEU
555537971,Bayerischer Bodensee,DEU
555537972,Karwendel mit Isar,DEU
555537974,Naturschutzgebiet Allgäuer Hochalpen,DEU
555537975,Naturschutzgebiet 'Schachen und Reintal',DEU
555537976,Hoher Ifen und Piesenkopf,DEU
555538021,"Vidåen, Tøndermarsken og Saltvandssøen",DNK
555538024,Sønder Ådal,DNK
555538110,Põhja-Liivimaa,EST
555538131,Puhatu,EST
555538132,Struuga,EST
555538148,Koiva-Mustjõe,EST
555538155,Misso,EST
555538166,Ordesa y Monte Perdido,ESP
555538201,Sierra de Aracena y Picos de Aroche,ESP
555538261,Arribes del Duero - ZEPA,ESP
555538265,Larra-Aztaparreta,ESP
555538268,Roncesvalles-Selva de Irati,ESP
555538277,Los Valles,ESP
555538289,Posets - Maladeta,ESP
555538337,Campo de Azaba - ZEPA,ESP
555538353,Campo de Argañán - ZEPA,ESP
555538378,Txingudi,ESP
555538413,Viñamala,ESP
555538414,Alto Cinca,ESP
555538494,Río Tajo Internacional y Riberos,ESP
555538495,Llanos de Alcantara y Brozas,ESP
555538496,Sierra de Gata y Valle de las Pilas,ESP
555538502,Baixa Limia - Serra do Xurés,ESP
555538519,Azud de Badajoz,ESP
555538533,Nacimiento del Río Gevora,ESP
555538558,Canchos de Ramiro y Ladronera,ESP
555538632,Dehesas de Jerez,ESP
555538648,Alta Garrotxa - Massís de les Salines,ESP
555538649,Capçaleres del Ter i del Freser,ESP
555538653,L'Albera,ESP
555538659,Tossa Plana de Lles-Puigpedrós,ESP
555538662,Alt Pallars,ESP
555538663,Baish Aran,ESP
555538664,Era Artiga de Lin - Eth Portilhon,ESP
555538723,Marismas de Isla Cristina,ESP
555538743,Calamocarro-Benzú,ESP
555538885,Salajrvi-Rynnlahti,FIN
555538953,Vrtsiln laakso (SPA),FIN
555538958,Koitajoen alue,FIN
555538959,Ruunaa,FIN
555539083,Etelä-Kuusamon metsät,FIN
555539089,Oulanka,FIN
555539138,Juortanansalon alue,FIN
555539139,Elimyssalon alue,FIN
555539150,PÖYRISJÄRVEN ERÄMAA,FIN
555539151,KÄSIVARREN ERÄMAA,FIN
555539153,LEMMENJOEN KANSALLISPUISTO,FIN
555539159,PULJUN ERÄMAA,FIN
555539168,Muonionjärvi-Utkujoki,FIN
555539173,Pellojärvi-Säynäjäjärvi,FIN
555539179,Värriö,FIN
555539188,UK-PUISTO-SOMPIO-KEMIHAARA,FIN
555539198,Karunginjrvi,FIN
555539200,KALDOAIVIN ERÄMAA,FIN
555539202,Kainuunkylän saaret,FIN
555539239,Plateau ardennais,FRA
555539246,Forts de Thirache : Hirson et Saint-Michel,FRA
555539292,"Fort, bocage, tangs de Thirache",FRA
555539296,Valle de la Scarpe et de l'Escaut,FRA
555539318,Zones agricoles de la Hardt,FRA
555539320,Valle du Rhin de Strasbourg  Marckolsheim,FRA
555539321,Valle du Rhin de Lauterbourg  Strasbourg,FRA
555539322,Valle du Rhin d'Artzenheim  Village-Neuf,FRA
555539328,"Massif du Mont-d'Or, du Noirmont et du Risol",FRA
555539329,Massif du Risoux,FRA
555539330,Fort du Massacre,FRA
555539344,"Valles du Dessoubre, de la Reverotte et du Doubs",FRA
555539346,tangs et valles du Territoire de Belfort,FRA
555539422,Hautes valles d'Aspe et d'Ossau,FRA
555539426,"Haute Soule: massif forestier, gorges d'Holzart et d'Olhadubi",FRA
555539428,"Haute Soule : fort d'Iraty, Orgambidexka et Pic des Escaliers",FRA
555539430,Haute Soule : massif de la Pierre Saint-Martin,FRA
555539433,Col de Lizarrieta,FRA
555539434,"Valle de la Nive des Aldudes, Col de Lindux",FRA
555539437,Haute Cize : Pic d'Herrozate et fort d'Orion,FRA
555539442,Cirque de Gavarnie,FRA
555539443,"Valle de l'Isard, mail de Bulard, pics de Mauberm, de Serre-Haute et du Crabre",FRA
555539445,Massif du Mont Valier,FRA
555539447,Haute valle de la Garonne,FRA
555539451,"Valles du Lis, de la Pique et d'O",FRA
555539463,La Vanoise,FRA
555539468,Etournel et dfil de l'Ecluse,FRA
555539474,Haut Giffre,FRA
555539486,Lac Lman,FRA
555539491,Crts du haut-Jura,FRA
555539507,Canigou-conques de La Preste,FRA
555539535,Massif des Albres,FRA
555539536,Capcir-Carlit-Campcardos,FRA
555539541,Puigmal-Carana,FRA
555539550,Le Mercantour,FRA
555539573,Valle du Haut Guil,FRA
555539600,DASOS DADIAS - SOUFLI,GRC
555539602,PARAPOTAMIO DASOS VOREIOU EVROU KAI ARDA,GRC
555539604,OREINOS EVROS - KOILADA DEREIOU,GRC
555539609,KOILADA FILIOURI,GRC
555539610,KOILADA KOMPSATOU,GRC
555539611,KENTRIKI RODOPI KAI KOILADA NESTOU,GRC
555539620,LIMNI DOIRANI,GRC
555539625,ORI TZENA KAI PINOVO,GRC
555539626,OROS VORAS,GRC
555539627,"OROS PAIKO, STENA APSALOU KAI MOGLENITSAS",GRC
555539632,OROS BELES,GRC
555539639,KORYFES OROUS GRAMMOS,GRC
555539642,ETHNIKOS DRYMOS PRESPON,GRC
555539643,ORI VARNOUNTA,GRC
555539668,"ORI TSAMANTA, FILIATON, FARMAKOVOUNI, MEGALI RACHI",GRC
555539673,"OROS DOUSKON, ORAIOKASTRO, DASOS MEROPIS, KOILADA GORMOU, LIMNI DELVINAKIOU",GRC
555539802,Aggteleki-karszt,HUN
555539803,Putnoki-dombsg,HUN
555539808,BodrogzugKopasz-hegyTaktakz,HUN
555539814,Zemplni-hegysg a Szerencsi-dombsggal s a Hernd-vlggyel,HUN
555539815,Nyugat-Drva,HUN
555539817,Bda-Karapancsa,HUN
555539825,Brzsny s Visegrdi-hegysg,HUN
555539826,Gerecse,HUN
555539831,Ipoly vlgye,HUN
555539834,Fertő t,HUN
555539835,Mosoni-sk,HUN
555539836,Szigetköz,HUN
555539837,Hanság,HUN
555539838,Szatmr-Bereg,HUN
555539845,Kis-Srrt,HUN
555539857,Őrsg,HUN
555539912,Lough Derg (Donegal) SPA,IRL
555540000,Slieve Beagh SPA,IRL
555540040,"Alta Valsesia e Valli Otro, Vogna, Gronda, Artogna e Sorba",ITA
555540045,Alpi Veglia e Devero - Monte Giove,ITA
555540047,"Alte Valli Anzasca, Antrona e Bognanco",ITA
555540048,Monte Rosa,ITA
555540050,Val Formazza,ITA
555540058,Alpi Marittime,ITA
555540059,Alte Valli Pesio e Tanaro,ITA
555540060,Gruppo del Monviso e Bosco dell'Alevè,ITA
555540064,Alte Valli Stura e Maira,ITA
555540070,Parco Nazionale del Gran Paradiso,ITA
